Model,Const,Mem,Prop,#States (min),#Params (min),Add. Settings,Method,Time,Found
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logistic Sigmoid,rmsprop,52.048,0.9006
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logarithmic Barrier,plain,N/A,N/A
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Project with gradient,plain,196.1,0.9002
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logistic Sigmoid,plain,N/A,N/A
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logarithmic Barrier,plain-sign,N/A,N/A
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Project with gradient,plain-sign,7.35,0.9129
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logistic Sigmoid,plain-sign,34.508,0.9001
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logarithmic Barrier,momentum,N/A,N/A
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Project with gradient,momentum,33.378,0.9005
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logistic Sigmoid,momentum,890.614,0.9
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logarithmic Barrier,momentum-sign,N/A,N/A
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Project with gradient,momentum-sign,5.232,0.9279
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logistic Sigmoid,momentum-sign,14.898,0.9036
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logarithmic Barrier,nesterov,N/A,N/A
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Project with gradient,nesterov,36.797,0.9039
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logistic Sigmoid,nesterov,N/A,N/A
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logarithmic Barrier,nesterov-sign,N/A,N/A
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Project with gradient,nesterov-sign,5.732,0.9279
4x4grid-avoid,N/A,10,0.9_probability__max_goal,	4931,400,Logistic Sigmoid,nesterov-sign,21.865,0.9015
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logarithmic Barrier,adam,N/A,N/A
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Project with gradient,adam,0.963,4.1774
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logistic Sigmoid,adam,138.367,4.1999
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logarithmic Barrier,radam,ERR,ERR
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Project with gradient,radam,2.085,4.1972
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logistic Sigmoid,radam,315.492,4.1998
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logarithmic Barrier,rmsprop,N/A,N/A
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Project with gradient,rmsprop,0.534,4.1523
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logistic Sigmoid,rmsprop,34.953,4.1998
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logarithmic Barrier,plain,ERR,ERR
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Project with gradient,plain,2.361,4.1993
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logistic Sigmoid,plain,130.791,4.2
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logarithmic Barrier,plain-sign,N/A,N/A
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Project with gradient,plain-sign,0.447,4.1695
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logistic Sigmoid,plain-sign,4.022,4.1957
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logarithmic Barrier,momentum,ERR,ERR
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Project with gradient,momentum,0.357,4.1947
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logistic Sigmoid,momentum,88.061,4.137
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logarithmic Barrier,momentum-sign,N/A,N/A
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Project with gradient,momentum-sign,0.293,4.1757
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logistic Sigmoid,momentum-sign,1.556,4.1963
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logarithmic Barrier,nesterov,ERR,ERR
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Project with gradient,nesterov,0.673,4.1989
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logistic Sigmoid,nesterov,N/A,N/A
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logarithmic Barrier,nesterov-sign,ERR,ERR
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Project with gradient,nesterov-sign,0.331,4.1757
4x4grid,N/A,5,4.2_reward__min_goal,	1410,100,Logistic Sigmoid,nesterov-sign,13.339,0.0
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logarithmic Barrier,adam,N/A,N/A
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Project with gradient,adam,10.552,4.1793
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logistic Sigmoid,adam,318.876,4.1998
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logarithmic Barrier,radam,ERR,ERR
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Project with gradient,radam,22.605,4.1944
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logistic Sigmoid,radam,4763.211,4.1997
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logarithmic Barrier,rmsprop,N/A,N/A
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Project with gradient,rmsprop,9.616,4.1402
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logistic Sigmoid,rmsprop,219.724,4.1986
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logarithmic Barrier,plain,ERR,ERR
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Project with gradient,plain,145.809,4.1998
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logistic Sigmoid,plain,5214.152,4.2
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logarithmic Barrier,plain-sign,N/A,N/A
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Project with gradient,plain-sign,10.558,4.1604
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logistic Sigmoid,plain-sign,90.046,4.1954
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logarithmic Barrier,momentum,ERR,ERR
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Project with gradient,momentum,36.355,4.1999
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logistic Sigmoid,momentum,3023.74,4.1383
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logarithmic Barrier,momentum-sign,N/A,N/A
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Project with gradient,momentum-sign,6.784,4.1886
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logistic Sigmoid,momentum-sign,55.564,4.1333
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logarithmic Barrier,nesterov,ERR,ERR
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Project with gradient,nesterov,39.509,4.1962
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logistic Sigmoid,nesterov,208.495,4.1995
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logarithmic Barrier,nesterov-sign,ERR,ERR
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Project with gradient,nesterov-sign,5.489,4.1922
4x4grid,N/A,10,4.2_reward__min_goal,	5780,400,Logistic Sigmoid,nesterov-sign,104.051,4.1333
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logarithmic Barrier,adam,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Project with gradient,adam,185.521,0.9941
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logistic Sigmoid,adam,1648.687,0.99
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logarithmic Barrier,radam,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Project with gradient,radam,921.231,0.9906
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logistic Sigmoid,radam,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logarithmic Barrier,rmsprop,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Project with gradient,rmsprop,174.505,0.9901
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logistic Sigmoid,rmsprop,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logarithmic Barrier,plain,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Project with gradient,plain,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logistic Sigmoid,plain,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logarithmic Barrier,plain-sign,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Project with gradient,plain-sign,123.484,0.9932
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logistic Sigmoid,plain-sign,1931.156,0.99
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logarithmic Barrier,momentum,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Project with gradient,momentum,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logistic Sigmoid,momentum,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logarithmic Barrier,momentum-sign,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Project with gradient,momentum-sign,99.331,0.9992
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logistic Sigmoid,momentum-sign,4606.809,1.0
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logarithmic Barrier,nesterov,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Project with gradient,nesterov,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logistic Sigmoid,nesterov,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logarithmic Barrier,nesterov-sign,N/A,N/A
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Project with gradient,nesterov-sign,98.739,0.9904
newgrid,N=8 ,10,"0.99_probability__max_""notbad"" U ""goal""",	30191,400,Logistic Sigmoid,nesterov-sign,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logarithmic Barrier,adam,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Project with gradient,adam,2458.164,0.9968
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logistic Sigmoid,adam,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logarithmic Barrier,radam,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Project with gradient,radam,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logistic Sigmoid,radam,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logarithmic Barrier,rmsprop,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Project with gradient,rmsprop,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logistic Sigmoid,rmsprop,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logarithmic Barrier,plain,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Project with gradient,plain,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logistic Sigmoid,plain,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logarithmic Barrier,plain-sign,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Project with gradient,plain-sign,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logistic Sigmoid,plain-sign,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logarithmic Barrier,momentum,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Project with gradient,momentum,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logistic Sigmoid,momentum,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logarithmic Barrier,momentum-sign,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Project with gradient,momentum-sign,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logistic Sigmoid,momentum-sign,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logarithmic Barrier,nesterov,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Project with gradient,nesterov,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logistic Sigmoid,nesterov,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logarithmic Barrier,nesterov-sign,N/A,N/A
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Project with gradient,nesterov-sign,4906.109,0.9994
newgrid,N=15 ,10,"0.99_probability__max_""notbad"" U ""goal""",	98441,400,Logistic Sigmoid,nesterov-sign,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logarithmic Barrier,adam,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Project with gradient,adam,16.153,0.43
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logistic Sigmoid,adam,71.302,0.43
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logarithmic Barrier,radam,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Project with gradient,radam,38.989,0.4294
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logistic Sigmoid,radam,122.711,0.43
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logarithmic Barrier,rmsprop,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Project with gradient,rmsprop,6.869,0.4285
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logistic Sigmoid,rmsprop,265.205,0.43
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logarithmic Barrier,plain,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Project with gradient,plain,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logistic Sigmoid,plain,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logarithmic Barrier,plain-sign,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Project with gradient,plain-sign,11.026,0.4273
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logistic Sigmoid,plain-sign,76.906,0.4297
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logarithmic Barrier,momentum,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Project with gradient,momentum,865.083,0.43
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logistic Sigmoid,momentum,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logarithmic Barrier,momentum-sign,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Project with gradient,momentum-sign,8.099,0.43
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logistic Sigmoid,momentum-sign,70.176,0.4201
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logarithmic Barrier,nesterov,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Project with gradient,nesterov,6806.876,0.43
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logistic Sigmoid,nesterov,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logarithmic Barrier,nesterov-sign,N/A,N/A
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Project with gradient,nesterov-sign,6.837,0.4294
child_240,N/A,1,0.43_probability__min_CO2Report0,	243,224,Logistic Sigmoid,nesterov-sign,61.665,0.4224
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logarithmic Barrier,adam,N/A,N/A
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Project with gradient,adam,375.581,39.9975
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logistic Sigmoid,adam,1273.807,39.9943
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logarithmic Barrier,radam,ERR,ERR
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Project with gradient,radam,709.025,39.7034
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logistic Sigmoid,radam,2008.716,39.988
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logarithmic Barrier,rmsprop,N/A,N/A
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Project with gradient,rmsprop,180.92,39.8736
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logistic Sigmoid,rmsprop,3420.725,39.9993
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logarithmic Barrier,plain,ERR,ERR
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Project with gradient,plain,N/A,N/A
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logistic Sigmoid,plain,N/A,N/A
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logarithmic Barrier,plain-sign,847.411,39.9163
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Project with gradient,plain-sign,433.367,39.9219
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logistic Sigmoid,plain-sign,2300.981,39.9993
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logarithmic Barrier,momentum,ERR,ERR
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Project with gradient,momentum,4983.804,39.0004
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logistic Sigmoid,momentum,N/A,N/A
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logarithmic Barrier,momentum-sign,N/A,N/A
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Project with gradient,momentum-sign,384.751,39.9152
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logistic Sigmoid,momentum-sign,791.676,39.9776
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logarithmic Barrier,nesterov,ERR,ERR
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Project with gradient,nesterov,N/A,N/A
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logistic Sigmoid,nesterov,N/A,N/A
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logarithmic Barrier,nesterov-sign,ERR,ERR
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Project with gradient,nesterov-sign,380.924,39.9152
samplerocks,N=8 ,1,40_reward__min_goal,	11278,2845,Logistic Sigmoid,nesterov-sign,1028.889,39.9788
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logarithmic Barrier,adam,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Project with gradient,adam,3484.481,0.3678
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logistic Sigmoid,adam,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logarithmic Barrier,radam,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Project with gradient,radam,186.664,0.3513
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logistic Sigmoid,radam,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logarithmic Barrier,rmsprop,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Project with gradient,rmsprop,2118.606,0.3641
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logistic Sigmoid,rmsprop,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logarithmic Barrier,plain,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Project with gradient,plain,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logistic Sigmoid,plain,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logarithmic Barrier,plain-sign,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Project with gradient,plain-sign,98.957,0.3507
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logistic Sigmoid,plain-sign,1281.251,0.3502
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logarithmic Barrier,momentum,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Project with gradient,momentum,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logistic Sigmoid,momentum,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logarithmic Barrier,momentum-sign,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Project with gradient,momentum-sign,128.384,0.3536
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logistic Sigmoid,momentum-sign,377.788,0.3722
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logarithmic Barrier,nesterov,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Project with gradient,nesterov,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logistic Sigmoid,nesterov,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logarithmic Barrier,nesterov-sign,N/A,N/A
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Project with gradient,nesterov-sign,91.45,0.3622
refuel,N=8 ,3,"0.35_probability__max_""notbad"" U ""goal""",	7507,795,Logistic Sigmoid,nesterov-sign,886.345,0.3503
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logarithmic Barrier,adam,N/A,N/A
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Project with gradient,adam,15.836,0.3503
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logistic Sigmoid,adam,47.335,0.3502
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logarithmic Barrier,radam,N/A,N/A
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Project with gradient,radam,26.428,0.3505
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logistic Sigmoid,radam,82.126,0.3505
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logarithmic Barrier,rmsprop,N/A,N/A
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Project with gradient,rmsprop,8.105,0.3537
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logistic Sigmoid,rmsprop,184.372,0.3501
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logarithmic Barrier,plain,N/A,N/A
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Project with gradient,plain,2425.91,0.35
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logistic Sigmoid,plain,N/A,N/A
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logarithmic Barrier,plain-sign,N/A,N/A
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Project with gradient,plain-sign,8.411,0.3574
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logistic Sigmoid,plain-sign,66.706,0.3502
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logarithmic Barrier,momentum,N/A,N/A
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Project with gradient,momentum,354.108,0.35
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logistic Sigmoid,momentum,N/A,N/A
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logarithmic Barrier,momentum-sign,N/A,N/A
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Project with gradient,momentum-sign,5.849,0.3501
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logistic Sigmoid,momentum-sign,55.282,0.4062
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logarithmic Barrier,nesterov,N/A,N/A
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Project with gradient,nesterov,351.545,0.3501
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logistic Sigmoid,nesterov,N/A,N/A
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logarithmic Barrier,nesterov-sign,N/A,N/A
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Project with gradient,nesterov-sign,23.855,0.3537
refuel,N=5 ,3,"0.35_probability__max_""notbad"" U ""goal""",	1564,453,Logistic Sigmoid,nesterov-sign,55.174,0.4241
maze2,N/A,15,6_reward__min_goal,	5340,2625,Logarithmic Barrier,adam,N/A,N/A
